parameter,value,se_sa,rse_sa
EMAX_pop,0.117396201496294,0.0043909254411289,3.74026193791926
beta_EMAX_COV_AGE,-0.00464646096945851,0.000541551530025505,-11.6551399782578
C50_pop,0.0150999389884658,0.000709243439166782,4.69699539652804
k_out_pop,1.31800104875608,0.137003450318528,10.3947906906319
omega_EMAX,0.164434223043501,0.00313352032783765,1.90563756731388
omega_k_out,2.95820208097889,0.112230712933498,3.79388256316687
a,0.024036748812024,0.000575093735553014,2.39256040844148
b,0.0846063810876805,0.00146792813601119,1.73500877491725
