parameter,value,se_sa,rse_sa
EMAX_pop,0.116211870489716,0.00484347279183968,4.1677952273114
beta_EMAX_COV_AGE,-0.00468150117084182,0.000591066690477524,-12.6255803193837
C50_pop,0.0177928720190492,0.00693902049802323,38.9988782620043
k_out_pop,1.23966411534028,0.14883191074361,12.005825521759
omega_EMAX,0.163437131132287,0.0034646216190481,2.11984975203941
omega_k_out,3.01964826523374,0.139095359176605,4.60634308896364
a,0.0257901410456396,0.000631030081001578,2.4467880182775
b,0.0767803418354261,0.00154608189353254,2.0136428890177
