EMAX_pop,2.35e-5,3.26e-7,0.000288,-2.61e-5,4.31e-7,1e-6,7.07e-9,-3.32e-8
beta_EMAX_COV_AGE,3.26e-7,3.49e-7,2.22e-6,5.73e-7,1.45e-9,-1.12e-6,-1.06e-9,3.1e-9
C50_pop,0.000288,2.22e-6,0.152,-0.00357,0.000131,-0.0078,1.05e-6,-1.03e-6
k_out_pop,-2.61e-5,5.73e-7,-0.00357,0.0144,-2.67e-5,-0.00475,-1.16e-6,2.38e-6
omega_EMAX,4.31e-7,1.45e-9,0.000131,-2.67e-5,1.2e-5,1.38e-5,2.79e-8,-8.17e-8
omega_k_out,1e-6,-1.12e-6,-0.0078,-0.00475,1.38e-5,0.0193,-2.62e-6,2.88e-6
a,7.07e-9,-1.06e-9,1.05e-6,-1.16e-6,2.79e-8,-2.62e-6,3.98e-7,-8.92e-7
b,-3.32e-8,3.1e-9,-1.03e-6,2.38e-6,-8.17e-8,2.88e-6,-8.92e-7,2.39e-6
