EMAX_pop,1.89e-5,3.39e-7,1.55e-5,-1.64e-5,1.71e-7,1.12e-5,7.83e-9,-3.86e-8
beta_EMAX_COV_AGE,3.39e-7,2.86e-7,1.31e-7,4.59e-7,-7.8e-9,-4.49e-7,-9.37e-10,2.73e-9
C50_pop,1.55e-5,1.31e-7,0.00947,-0.000196,5.67e-6,-0.000395,1.02e-7,-1.92e-7
k_out_pop,-1.64e-5,4.59e-7,-0.000196,0.011,-1.93e-5,-0.00307,-1.15e-6,2.46e-6
omega_EMAX,1.71e-7,-7.8e-9,5.67e-6,-1.93e-5,9.64e-6,1.54e-5,2.65e-8,-8.21e-8
omega_k_out,1.12e-5,-4.49e-7,-0.000395,-0.00307,1.54e-5,0.0135,-2.45e-6,3.47e-6
a,7.83e-9,-9.37e-10,1.02e-7,-1.15e-6,2.65e-8,-2.45e-6,3.32e-7,-7.76e-7
b,-3.86e-8,2.73e-9,-1.92e-7,2.46e-6,-8.21e-8,3.47e-6,-7.76e-7,2.15e-6
