EMAX_pop,1,0.14,0.0167,-0.0254,0.0049,0.0188,0.00269,-0.00558
beta_EMAX_COV_AGE,0.14,1,0.000583,0.00726,-0.00141,-0.00802,-0.00332,0.00383
C50_pop,0.0167,0.000583,1,-0.00909,0.0103,-0.0118,0.00124,-0.000951
k_out_pop,-0.0254,0.00726,-0.00909,1,-0.0512,-0.255,-0.0227,0.0197
omega_EMAX,0.0049,-0.00141,0.0103,-0.0512,1,0.0385,0.0147,-0.0178
omega_k_out,0.0188,-0.00802,-0.0118,-0.255,0.0385,1,-0.0277,0.0123
a,0.00269,-0.00332,0.00124,-0.0227,0.0147,-0.0277,1,-0.917
b,-0.00558,0.00383,-0.000951,0.0197,-0.0178,0.0123,-0.917,1
